
[!] Lettura batch da file: trace_results_app09c_20260318_214345/trace_colonne.txt

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
2380.766639     | [DISPATCH] Task Activity_2 prende la CPU
2380.766685     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 648.332000 ms)
2380.766823     | [DISPATCH] Task Activity_2 prende la CPU
2380.767060     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 648.569000 ms)
2380.767195     | [DISPATCH] Task Activity_2 prende la CPU
2380.767242     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 648.616000 ms)
2380.767380     | [DISPATCH] Task Activity_2 prende la CPU
2380.767514     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 648.750000 ms)
2380.767691     | [DISPATCH] Task Activity_2 prende la CPU
2380.767737     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 648.796000 ms)
2380.767875     | [DISPATCH] Task Activity_2 prende la CPU
2380.768031     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 648.952000 ms)
2380.768173     | [DISPATCH] Task Activity_2 prende la CPU
2380.768240     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.019000 ms)
2380.768396     | [DISPATCH] Task Activity_2 prende la CPU
2380.768442     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.065000 ms)
2380.768584     | [DISPATCH] Task Activity_2 prende la CPU
2380.768789     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.270000 ms)
2380.768944     | [DISPATCH] Task Activity_2 prende la CPU
2380.768990     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.316000 ms)
2380.769136     | [DISPATCH] Task Activity_2 prende la CPU
2380.769293     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.473000 ms)
2380.769446     | [DISPATCH] Task Activity_2 prende la CPU
2380.769492     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.519000 ms)
2380.769653     | [DISPATCH] Task Activity_2 prende la CPU
2380.769722     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.588000 ms)
2380.769857     | [DISPATCH] Task Activity_2 prende la CPU
2380.769903     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.634000 ms)
2380.770066     | [DISPATCH] Task Activity_2 prende la CPU
2380.770136     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.704000 ms)
2380.770271     | [DISPATCH] Task Activity_2 prende la CPU
2380.770317     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.750000 ms)
2380.770456     | [DISPATCH] Task Activity_2 prende la CPU
2380.770615     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.909000 ms)
2380.770750     | [DISPATCH] Task Activity_2 prende la CPU
2380.770796     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 649.955000 ms)
2380.770939     | [DISPATCH] Task Activity_2 prende la CPU
2380.771113     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.129000 ms)
2380.771270     | [DISPATCH] Task Activity_2 prende la CPU
2380.771423     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.282000 ms)
2380.771558     | [DISPATCH] Task Activity_2 prende la CPU
2380.771604     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.328000 ms)
2380.771743     | [DISPATCH] Task Activity_2 prende la CPU
2380.771853     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.438000 ms)
2380.772006     | [DISPATCH] Task Activity_2 prende la CPU
2380.772053     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.485000 ms)
2380.772187     | [DISPATCH] Task Activity_2 prende la CPU
2380.772233     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.531000 ms)
2380.772376     | [DISPATCH] Task Activity_2 prende la CPU
2380.772446     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.601000 ms)
2380.772580     | [DISPATCH] Task Activity_2 prende la CPU
2380.772626     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.647000 ms)
2380.772774     | [DISPATCH] Task Activity_2 prende la CPU
2380.772845     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.718000 ms)
2380.772975     | [DISPATCH] Task Activity_2 prende la CPU
2380.773225     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 650.968000 ms)
2380.773360     | [DISPATCH] Task Activity_2 prende la CPU
2380.773407     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 651.015000 ms)
2380.773544     | [DISPATCH] Task Activity_2 prende la CPU
2380.773719     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 651.190000 ms)
2380.773854     | [DISPATCH] Task Activity_2 prende la CPU
2380.773900     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 651.236000 ms)
2380.774119     | [DISPATCH] Task Activity_2 prende la CPU
2380.774203     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 651.320000 ms)
2380.774338     | [DISPATCH] Task Activity_2 prende la CPU
2380.774404     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 651.386000 ms)
2380.774549     | [DISPATCH] Task Activity_2 prende la CPU
2380.774719     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 651.556000 ms)
2380.774854     | [DISPATCH] Task Activity_2 prende la CPU
2380.774903     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 651.605000 ms)
2380.775040     | [DISPATCH] Task Activity_2 prende la CPU
2380.775111     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 651.676000 ms)
2380.775247     | [DISPATCH] Task Activity_2 prende la CPU
2380.775900     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 652.329000 ms)
2380.776051     | [DISPATCH] Task Activity_2 prende la CPU
2380.778002     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 654.280000 ms)
2380.778160     | [DISPATCH] Task Activity_2 prende la CPU
2380.778206     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 654.326000 ms)
2380.778379     | [DISPATCH] Task Activity_2 prende la CPU
2380.778518     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 654.465000 ms)
2380.778676     | [DISPATCH] Task Activity_2 prende la CPU
2380.778722     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 654.511000 ms)
2380.778869     | [DISPATCH] Task Activity_2 prende la CPU
2380.779986     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 655.628000 ms)
2380.780121     | [DISPATCH] Task Activity_2 prende la CPU
2380.815230     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 690.737000 ms)
2380.815484     | [DISPATCH] Task Activity_2 prende la CPU
2380.816047     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 691.300000 ms)
2380.816272     | [DISPATCH] Task Activity_2 prende la CPU
2380.816523     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 691.551000 ms)
2380.816754     | [DISPATCH] Task Activity_2 prende la CPU
2380.817104     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 691.901000 ms)
2380.817602     | [DISPATCH] Task Activity_2 prende la CPU
2380.818329     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 692.628000 ms)
2380.818560     | [DISPATCH] Task Activity_2 prende la CPU
2380.818672     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 692.740000 ms)
2380.818753     | [DISPATCH] Task Activity_2 prende la CPU
2380.819082     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 693.069000 ms)
2380.819374     | [DISPATCH] Task Activity_2 prende la CPU
2380.827507     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 701.202000 ms)
2380.827736     | [DISPATCH] Task Activity_2 prende la CPU
2380.827740     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 701.206000 ms)
2380.828309     | [DISPATCH] Task Activity_2 prende la CPU
2380.828619     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 701.516000 ms)
2380.828787     | [DISPATCH] Task Activity_2 prende la CPU
2380.833660     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 706.389000 ms)
2380.833921     | [DISPATCH] Task Activity_2 prende la CPU
2380.834065     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 706.533000 ms)
2380.834162     | [DISPATCH] Task Activity_2 prende la CPU
2380.834430     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 706.801000 ms)
2380.834658     | [DISPATCH] Task Activity_2 prende la CPU
2380.835695     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 707.838000 ms)
2380.835928     | [DISPATCH] Task Activity_2 prende la CPU
2380.837900     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 709.810000 ms)
2380.837910     | [DISPATCH] Task Activity_2 prende la CPU
2380.918330     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 790.230000 ms)
2380.918582     | [DISPATCH] Task Activity_2 prende la CPU
2380.919385     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 791.033000 ms)
2380.919616     | [DISPATCH] Task Activity_2 prende la CPU
2380.919792     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 791.209000 ms)
2380.920058     | [DISPATCH] Task Activity_2 prende la CPU
2380.920511     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 791.662000 ms)
2380.920771     | [DISPATCH] Task Activity_2 prende la CPU
2380.958482     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 829.373000 ms)
2380.958726     | [DISPATCH] Task Activity_2 prende la CPU
2380.965863     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 836.510000 ms)
2380.965915     | [DISPATCH] Task Activity_2 prende la CPU
2381.020028     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 890.623000 ms)
2381.020321     | [DISPATCH] Task Activity_2 prende la CPU
2381.064119     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 934.421000 ms)
2381.064241     | [DISPATCH] Task Activity_2 prende la CPU
2381.064324     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 934.504000 ms)
2381.064399     | [DISPATCH] Task Activity_2 prende la CPU
2381.064613     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 934.718000 ms)
2381.064916     | [DISPATCH] Task Activity_2 prende la CPU
2381.084850     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 954.652000 ms)
2381.085106     | [DISPATCH] Task Activity_2 prende la CPU
2381.122441     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 991.987000 ms)
2381.122728     | [DISPATCH] Task Activity_2 prende la CPU
2381.157801     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1027.060000 ms)
2381.157813     | [DISPATCH] Task Activity_2 prende la CPU
2381.224848     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1094.095000 ms)
2381.225153     | [DISPATCH] Task Activity_2 prende la CPU
2381.285772     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1154.714000 ms)
2381.285799     | [DISPATCH] Task Activity_2 prende la CPU
2381.325778     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1194.693000 ms)
2381.325857     | [DISPATCH] Task Activity_2 prende la CPU
2381.327234     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1196.070000 ms)
2381.327504     | [DISPATCH] Task Activity_2 prende la CPU
2381.327536     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1196.102000 ms)
2381.327769     | [DISPATCH] Task Activity_2 prende la CPU
2381.328013     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1196.346000 ms)
2381.328246     | [DISPATCH] Task Activity_2 prende la CPU
2381.328649     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1196.749000 ms)
2381.330439     | [DISPATCH] Task Activity_2 prende la CPU
2381.330510     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1196.820000 ms)
2381.330577     | [DISPATCH] Task Activity_2 prende la CPU
2381.330583     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1196.826000 ms)
2381.330868     | [DISPATCH] Task Activity_2 prende la CPU
2381.330901     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1196.859000 ms)
2381.331149     | [DISPATCH] Task Activity_2 prende la CPU
2381.335333     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1201.043000 ms)
2381.335900     | [DISPATCH] Task Activity_2 prende la CPU
2381.338157     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1203.300000 ms)
2381.338397     | [DISPATCH] Task Activity_2 prende la CPU
2381.345269     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1210.172000 ms)
2381.345529     | [DISPATCH] Task Activity_2 prende la CPU
2381.349747     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1214.390000 ms)
2381.349763     | [DISPATCH] Task Activity_2 prende la CPU
2381.370782     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1235.409000 ms)
2381.371011     | [DISPATCH] Task Activity_2 prende la CPU
2381.375844     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1240.242000 ms)
2381.375916     | [DISPATCH] Task Activity_2 prende la CPU
2381.377445     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1241.771000 ms)
2381.377674     | [DISPATCH] Task Activity_2 prende la CPU
2381.396501     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1260.598000 ms)
2381.396734     | [DISPATCH] Task Activity_2 prende la CPU
2381.429639     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1293.503000 ms)
2381.429883     | [DISPATCH] Task Activity_2 prende la CPU
2381.532026     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1395.646000 ms)
2381.532331     | [DISPATCH] Task Activity_2 prende la CPU
2381.532838     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1396.153000 ms)
2381.533108     | [DISPATCH] Task Activity_2 prende la CPU
2381.533271     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1396.316000 ms)
2381.533537     | [DISPATCH] Task Activity_2 prende la CPU
2381.533888     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1396.667000 ms)
2381.534117     | [DISPATCH] Task Activity_2 prende la CPU
2381.535080     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1397.630000 ms)
2381.535308     | [DISPATCH] Task Activity_2 prende la CPU
2381.536225     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1398.547000 ms)
2381.536470     | [DISPATCH] Task Activity_2 prende la CPU
2381.537417     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1399.494000 ms)
2381.537645     | [DISPATCH] Task Activity_2 prende la CPU
2381.537690     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1399.539000 ms)
2381.539852     | [DISPATCH] Task Activity_2 prende la CPU
2381.539997     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1399.684000 ms)
2381.540260     | [DISPATCH] Task Activity_2 prende la CPU
2381.548513     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1407.937000 ms)
2381.548759     | [DISPATCH] Task Activity_2 prende la CPU
2381.572190     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1431.368000 ms)
2381.572417     | [DISPATCH] Task Activity_2 prende la CPU
2381.634429     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1493.380000 ms)
2381.634729     | [DISPATCH] Task Activity_2 prende la CPU
2381.635316     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1493.967000 ms)
2381.635547     | [DISPATCH] Task Activity_2 prende la CPU
2381.635837     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1494.257000 ms)
2381.636069     | [DISPATCH] Task Activity_2 prende la CPU
2381.636454     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1494.642000 ms)
2381.636944     | [DISPATCH] Task Activity_2 prende la CPU
2381.636973     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1494.671000 ms)
2381.637048     | [DISPATCH] Task Activity_2 prende la CPU
2381.637117     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1494.740000 ms)
2381.637146     | [DISPATCH] Task Activity_2 prende la CPU
2381.637342     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1494.936000 ms)
2381.637610     | [DISPATCH] Task Activity_2 prende la CPU
2381.644797     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1502.123000 ms)
2381.645106     | [DISPATCH] Task Activity_2 prende la CPU
2381.669654     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1526.671000 ms)
2381.669668     | [DISPATCH] Task Activity_2 prende la CPU
2381.674583     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1531.586000 ms)
2381.674865     | [DISPATCH] Task Activity_2 prende la CPU
2381.737411     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1594.132000 ms)
2381.737705     | [DISPATCH] Task Activity_2 prende la CPU
2381.769087     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1625.514000 ms)
2381.769258     | [DISPATCH] Task Activity_2 prende la CPU
2381.770744     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.000000 ms)
2381.770880     | [DISPATCH] Task Activity_2 prende la CPU
2381.771016     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.136000 ms)
2381.771151     | [DISPATCH] Task Activity_2 prende la CPU
2381.771221     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.206000 ms)
2381.771385     | [DISPATCH] Task Activity_2 prende la CPU
2381.771460     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.281000 ms)
2381.771601     | [DISPATCH] Task Activity_2 prende la CPU
2381.771669     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.349000 ms)
2381.771803     | [DISPATCH] Task Activity_2 prende la CPU
2381.771849     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.395000 ms)
2381.771993     | [DISPATCH] Task Activity_2 prende la CPU
2381.772068     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.470000 ms)
2381.772202     | [DISPATCH] Task Activity_2 prende la CPU
2381.772249     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.517000 ms)
2381.772407     | [DISPATCH] Task Activity_2 prende la CPU
2381.772469     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.579000 ms)
2381.772592     | [DISPATCH] Task Activity_2 prende la CPU
2381.772868     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.855000 ms)
2381.773002     | [DISPATCH] Task Activity_2 prende la CPU
2381.773048     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.901000 ms)
2381.773194     | [DISPATCH] Task Activity_2 prende la CPU
2381.773287     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1627.994000 ms)
2381.773422     | [DISPATCH] Task Activity_2 prende la CPU
2381.773469     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.041000 ms)
2381.773606     | [DISPATCH] Task Activity_2 prende la CPU
2381.773715     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.150000 ms)
2381.773850     | [DISPATCH] Task Activity_2 prende la CPU
2381.773896     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.196000 ms)
2381.774035     | [DISPATCH] Task Activity_2 prende la CPU
2381.774209     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.370000 ms)
2381.774362     | [DISPATCH] Task Activity_2 prende la CPU
2381.774408     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.416000 ms)
2381.774550     | [DISPATCH] Task Activity_2 prende la CPU
2381.774623     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.489000 ms)
2381.774755     | [DISPATCH] Task Activity_2 prende la CPU
2381.774801     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.535000 ms)
2381.774944     | [DISPATCH] Task Activity_2 prende la CPU
2381.775172     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.763000 ms)
2381.775307     | [DISPATCH] Task Activity_2 prende la CPU
2381.775353     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.809000 ms)
2381.775492     | [DISPATCH] Task Activity_2 prende la CPU
2381.775672     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1628.989000 ms)
2381.775807     | [DISPATCH] Task Activity_2 prende la CPU
2381.775854     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1629.036000 ms)
2381.776001     | [DISPATCH] Task Activity_2 prende la CPU
2381.776081     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1629.116000 ms)
2381.776215     | [DISPATCH] Task Activity_2 prende la CPU
2381.776261     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1629.162000 ms)
2381.776401     | [DISPATCH] Task Activity_2 prende la CPU
2381.776574     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1629.335000 ms)
2381.776725     | [DISPATCH] Task Activity_2 prende la CPU
2381.776771     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1629.381000 ms)
2381.776912     | [DISPATCH] Task Activity_2 prende la CPU
2381.776983     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1629.452000 ms)
2381.777118     | [DISPATCH] Task Activity_2 prende la CPU
2381.777164     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1629.498000 ms)
2381.777306     | [DISPATCH] Task Activity_2 prende la CPU
2381.778309     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1630.501000 ms)
2381.778443     | [DISPATCH] Task Activity_2 prende la CPU
2381.778490     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1630.548000 ms)
2381.778629     | [DISPATCH] Task Activity_2 prende la CPU
2381.778797     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1630.716000 ms)
2381.778938     | [DISPATCH] Task Activity_2 prende la CPU
2381.779010     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1630.788000 ms)
2381.779149     | [DISPATCH] Task Activity_2 prende la CPU
2381.779194     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1630.833000 ms)
2381.779337     | [DISPATCH] Task Activity_2 prende la CPU
2381.779403     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1630.899000 ms)
2381.779539     | [DISPATCH] Task Activity_2 prende la CPU
2381.779586     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1630.946000 ms)
2381.779744     | [DISPATCH] Task Activity_2 prende la CPU
2381.779809     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1631.011000 ms)
2381.779923     | [DISPATCH] Task Activity_2 prende la CPU
2381.780223     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1631.311000 ms)
2381.780359     | [DISPATCH] Task Activity_2 prende la CPU
2381.780405     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1631.357000 ms)
2381.780542     | [DISPATCH] Task Activity_2 prende la CPU
2381.780760     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1631.575000 ms)
2381.780894     | [DISPATCH] Task Activity_2 prende la CPU
2381.780940     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1631.621000 ms)
2381.781097     | [DISPATCH] Task Activity_2 prende la CPU
2381.781242     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1631.766000 ms)
2381.781376     | [DISPATCH] Task Activity_2 prende la CPU
2381.781423     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1631.813000 ms)
2381.781576     | [DISPATCH] Task Activity_2 prende la CPU
2381.781722     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1631.959000 ms)
2381.781864     | [DISPATCH] Task Activity_2 prende la CPU
2381.781931     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1632.026000 ms)
2381.782066     | [DISPATCH] Task Activity_2 prende la CPU
2381.782112     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1632.072000 ms)
2381.782247     | [DISPATCH] Task Activity_2 prende la CPU
2381.782544     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1632.369000 ms)
2381.782692     | [DISPATCH] Task Activity_2 prende la CPU
2381.782738     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1632.415000 ms)
2381.782881     | [DISPATCH] Task Activity_2 prende la CPU
2381.783062     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1632.596000 ms)
2381.783197     | [DISPATCH] Task Activity_2 prende la CPU
2381.783245     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1632.644000 ms)
2381.783411     | [DISPATCH] Task Activity_2 prende la CPU
2381.784392     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1633.625000 ms)
2381.784528     | [DISPATCH] Task Activity_2 prende la CPU
2381.784576     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1633.673000 ms)
2381.784712     | [DISPATCH] Task Activity_2 prende la CPU
2381.784865     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1633.826000 ms)
2381.785049     | [DISPATCH] Task Activity_2 prende la CPU
2381.785154     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 1633.931000 ms)
2381.785288     | [DISPATCH] Task Activity_2 prende la CPU
