cpus=8
          app10f-28021 [003]  8360.361113: sched_switch:         trace-cmd:28021 [120] D ==> swapper/3:0 [120]
  IPC I/O Parent-4033  [007]  8360.367908: sched_switch:         IPC I/O Parent:4033 [120] S ==> swapper/7:0 [120]
          <idle>-0     [007]  8360.367922: sched_wakeup:         IPC I/O Child:4552 [120] CPU:007
          <idle>-0     [007]  8360.367922: sched_switch:         swapper/7:0 [120] R ==> IPC I/O Child:4552 [120]
 IPDL Background-4037  [006]  8360.367924: sched_switch:         IPDL Background:4037 [120] S ==> swapper/6:0 [120]
          <idle>-0     [003]  8360.367930: sched_wakeup:         Isolated Web Co:4546 [120] CPU:003
          <idle>-0     [003]  8360.367931: sched_switch:         swapper/3:0 [120] R ==> Isolated Web Co:4546 [120]
   IPC I/O Child-4552  [007]  8360.367932: sched_switch:         IPC I/O Child:4552 [120] S ==> swapper/7:0 [120]
          <idle>-0     [007]  8360.368025: sched_wakeup:         IPC I/O Parent:4033 [120] CPU:007
          <idle>-0     [007]  8360.368026: sched_switch:         swapper/7:0 [120] R ==> IPC I/O Parent:4033 [120]
 Isolated Web Co-4546  [003]  8360.368030: sched_switch:         Isolated Web Co:4546 [120] S ==> swapper/3:0 [120]
          <idle>-0     [006]  8360.368033: sched_wakeup:         IPDL Background:4037 [120] CPU:006
          <idle>-0     [006]  8360.368034: sched_switch:         swapper/6:0 [120] R ==> IPDL Background:4037 [120]
  IPC I/O Parent-4033  [007]  8360.368034: sched_switch:         IPC I/O Parent:4033 [120] S ==> swapper/7:0 [120]
 IPDL Background-4037  [006]  8360.368036: sched_switch:         IPDL Background:4037 [120] S ==> swapper/6:0 [120]
          <idle>-0     [005]  8360.369708: sched_wakeup:         kworker/u32:3:24289 [120] CPU:005
          <idle>-0     [005]  8360.369711: sched_switch:         swapper/5:0 [120] R ==> kworker/u32:3:24289 [120]
   kworker/u32:3-24289 [005]  8360.369718: sched_switch:         kworker/u32:3:24289 [120] I ==> swapper/5:0 [120]
          <idle>-0     [002]  8360.369722: sched_wakeup:         kworker/u32:2:22026 [120] CPU:002
          <idle>-0     [002]  8360.369728: sched_switch:         swapper/2:0 [120] R ==> kworker/u32:2:22026 [120]
   kworker/u32:2-22026 [002]  8360.369736: sched_switch:         kworker/u32:2:22026 [120] I ==> swapper/2:0 [120]
          <idle>-0     [006]  8360.370719: sched_wakeup:         rcu_preempt:15 [120] CPU:006
          <idle>-0     [006]  8360.370724: sched_switch:         swapper/6:0 [120] R ==> rcu_preempt:15 [120]
     rcu_preempt-15    [006]  8360.370737: sched_switch:         rcu_preempt:15 [120] I ==> swapper/6:0 [120]
          <idle>-0     [005]  8360.371706: sched_wakeup:         rcu_tasks_trace:67 [120] CPU:005
          <idle>-0     [005]  8360.371710: sched_switch:         swapper/5:0 [120] R ==> rcu_tasks_trace:67 [120]
 rcu_tasks_trace-67    [005]  8360.371718: sched_switch:         rcu_tasks_trace:67 [120] D ==> swapper/5:0 [120]
          <idle>-0     [006]  8360.374714: sched_wakeup:         rcu_preempt:15 [120] CPU:006
          <idle>-0     [006]  8360.374717: sched_switch:         swapper/6:0 [120] R ==> rcu_preempt:15 [120]
     rcu_preempt-15    [006]  8360.374727: sched_switch:         rcu_preempt:15 [120] I ==> swapper/6:0 [120]
          <idle>-0     [004]  8360.374953: sched_wakeup:         kworker/4:1:19716 [120] CPU:004
          <idle>-0     [002]  8360.374961: sched_wakeup:         gnome-shell:2928 [120] CPU:002
          <idle>-0     [002]  8360.374961: sched_switch:         swapper/2:0 [120] R ==> gnome-shell:2928 [120]
          <idle>-0     [004]  8360.374962: sched_switch:         swapper/4:0 [120] R ==> kworker/4:1:19716 [120]
     kworker/4:1-19716 [004]  8360.374968: sched_switch:         kworker/4:1:19716 [120] I ==> swapper/4:0 [120]
          <idle>-0     [004]  8360.374992: sched_wakeup:         gnome-shell:2882 [120] CPU:004
          <idle>-0     [004]  8360.374993: sched_switch:         swapper/4:0 [120] R ==> gnome-shell:2882 [120]
     gnome-shell-2928  [002]  8360.374995: sched_switch:         gnome-shell:2928 [120] S ==> swapper/2:0 [120]
     gnome-shell-2882  [004]  8360.375215: sched_switch:         gnome-shell:2882 [120] S ==> swapper/4:0 [120]
          <idle>-0     [002]  8360.375237: sched_wakeup:         gdbus:2900 [120] CPU:002
          <idle>-0     [002]  8360.375238: sched_switch:         swapper/2:0 [120] R ==> gdbus:2900 [120]
          <idle>-0     [005]  8360.375270: sched_wakeup:         gdbus:3200 [120] CPU:005
          <idle>-0     [005]  8360.375271: sched_switch:         swapper/5:0 [120] R ==> gdbus:3200 [120]
           gdbus-2900  [002]  8360.375286: sched_switch:         gdbus:2900 [120] S ==> swapper/2:0 [120]
          <idle>-0     [007]  8360.375386: sched_wakeup:         ibus-daemon:3038 [120] CPU:007
          <idle>-0     [007]  8360.375390: sched_switch:         swapper/7:0 [120] R ==> ibus-daemon:3038 [120]
           gdbus-3200  [005]  8360.375393: sched_switch:         gdbus:3200 [120] S ==> swapper/5:0 [120]
          <idle>-0     [005]  8360.375448: sched_wakeup:         gdbus:3200 [120] CPU:005
          <idle>-0     [005]  8360.375449: sched_switch:         swapper/5:0 [120] R ==> gdbus:3200 [120]
     ibus-daemon-3038  [007]  8360.375453: sched_switch:         ibus-daemon:3038 [120] S ==> swapper/7:0 [120]
          <idle>-0     [007]  8360.375466: sched_wakeup:         ibus-daemon:3038 [120] CPU:007
          <idle>-0     [007]  8360.375467: sched_switch:         swapper/7:0 [120] R ==> ibus-daemon:3038 [120]
     ibus-daemon-3038  [007]  8360.375475: sched_switch:         ibus-daemon:3038 [120] S ==> swapper/7:0 [120]
          <idle>-0     [007]  8360.375484: sched_wakeup:         gdbus:3373 [120] CPU:007
          <idle>-0     [007]  8360.375485: sched_switch:         swapper/7:0 [120] R ==> gdbus:3373 [120]
           gdbus-3200  [005]  8360.375489: sched_switch:         gdbus:3200 [120] S ==> swapper/5:0 [120]
           gdbus-3373  [007]  8360.375563: sched_switch:         gdbus:3373 [120] S ==> swapper/7:0 [120]
          <idle>-0     [002]  8360.375651: sched_wakeup:         ibus-engine-sim:3355 [120] CPU:002
          <idle>-0     [002]  8360.375655: sched_switch:         swapper/2:0 [120] R ==> ibus-engine-sim:3355 [120]
          <idle>-0     [007]  8360.375698: sched_wakeup:         gdbus:3373 [120] CPU:007
          <idle>-0     [007]  8360.375699: sched_switch:         swapper/7:0 [120] R ==> gdbus:3373 [120]
          <idle>-0     [005]  8360.375707: sched_wakeup:         kworker/5:1:22342 [120] CPU:005
          <idle>-0     [005]  8360.375710: sched_wakeup:         ksoftirqd/5:48 [120] CPU:005
          <idle>-0     [005]  8360.375711: sched_switch:         swapper/5:0 [120] R ==> ksoftirqd/5:48 [120]
          <idle>-0     [004]  8360.375712: sched_wakeup:         gdbus:3200 [120] CPU:004
          <idle>-0     [004]  8360.375714: sched_switch:         swapper/4:0 [120] R ==> gdbus:3200 [120]
     ksoftirqd/5-48    [005]  8360.375714: sched_switch:         ksoftirqd/5:48 [120] S ==> kworker/5:1:22342 [120]
 ibus-engine-sim-3355  [002]  8360.375717: sched_switch:         ibus-engine-sim:3355 [120] S ==> swapper/2:0 [120]
           gdbus-3373  [007]  8360.375720: sched_wakeup:         migration/4:41 [0] CPU:004
           gdbus-3373  [007]  8360.375720: sched_switch:         gdbus:3373 [120] S ==> swapper/7:0 [120]
           gdbus-3200  [004]  8360.375721: sched_switch:         gdbus:3200 [120] R ==> migration/4:41 [0]
     migration/4-41    [004]  8360.375728: sched_switch:         migration/4:41 [0] S ==> swapper/4:0 [120]
          <idle>-0     [007]  8360.375729: sched_switch:         swapper/7:0 [120] R ==> gdbus:3200 [120]
     kworker/5:1-22342 [005]  8360.375745: sched_switch:         kworker/5:1:22342 [120] I ==> swapper/5:0 [120]
           gdbus-3200  [007]  8360.375778: sched_switch:         gdbus:3200 [120] S ==> swapper/7:0 [120]
          <idle>-0     [006]  8360.375810: sched_wakeup:         ibus-daemon:3038 [120] CPU:006
          <idle>-0     [006]  8360.375811: sched_switch:         swapper/6:0 [120] R ==> ibus-daemon:3038 [120]
     ibus-daemon-3038  [006]  8360.375859: sched_switch:         ibus-daemon:3038 [120] S ==> swapper/6:0 [120]
          <idle>-0     [007]  8360.375879: sched_wakeup:         gdbus:3200 [120] CPU:007
          <idle>-0     [007]  8360.375881: sched_switch:         swapper/7:0 [120] R ==> gdbus:3200 [120]
           gdbus-3200  [007]  8360.375926: sched_switch:         gdbus:3200 [120] S ==> swapper/7:0 [120]
          <idle>-0     [006]  8360.375940: sched_wakeup:         ibus-daemon:3038 [120] CPU:006
          <idle>-0     [002]  8360.375940: sched_wakeup:         gdbus:2900 [120] CPU:002
          <idle>-0     [002]  8360.375942: sched_switch:         swapper/2:0 [120] R ==> gdbus:2900 [120]
          <idle>-0     [006]  8360.375942: sched_switch:         swapper/6:0 [120] R ==> ibus-daemon:3038 [120]
     ibus-daemon-3038  [006]  8360.375962: sched_switch:         ibus-daemon:3038 [120] S ==> swapper/6:0 [120]
          <idle>-0     [004]  8360.376002: sched_wakeup:         gnome-shell:2882 [120] CPU:004
          <idle>-0     [004]  8360.376002: sched_switch:         swapper/4:0 [120] R ==> gnome-shell:2882 [120]
           gdbus-2900  [002]  8360.376011: sched_switch:         gdbus:2900 [120] S ==> swapper/2:0 [120]
     gnome-shell-2882  [004]  8360.376090: sched_switch:         gnome-shell:2882 [120] S ==> swapper/4:0 [120]
          <idle>-0     [003]  8360.376117: sched_wakeup:         gnome-terminal-:24413 [120] CPU:003
          <idle>-0     [003]  8360.376119: sched_switch:         swapper/3:0 [120] R ==> gnome-terminal-:24413 [120]
 gnome-terminal--24413 [003]  8360.376257: sched_switch:         gnome-terminal-:24413 [120] S ==> swapper/3:0 [120]
          <idle>-0     [004]  8360.376826: sched_wakeup:         gnome-shell:2882 [120] CPU:004
          <idle>-0     [004]  8360.376828: sched_switch:         swapper/4:0 [120] R ==> gnome-shell:2882 [120]
     gnome-shell-2882  [004]  8360.376856: sched_switch:         gnome-shell:2882 [120] S ==> swapper/4:0 [120]
          <idle>-0     [006]  8360.376883: sched_wakeup:         WaylandProxy:3990 [120] CPU:006
          <idle>-0     [006]  8360.376885: sched_switch:         swapper/6:0 [120] R ==> WaylandProxy:3990 [120]
          <idle>-0     [002]  8360.376903: sched_wakeup:         firefox:3893 [120] CPU:002
          <idle>-0     [002]  8360.376905: sched_switch:         swapper/2:0 [120] R ==> firefox:3893 [120]
    WaylandProxy-3990  [006]  8360.376905: sched_switch:         WaylandProxy:3990 [120] S ==> swapper/6:0 [120]
          <idle>-0     [005]  8360.376933: sched_wakeup:         IPC I/O Child:4938 [120] CPU:005
          <idle>-0     [005]  8360.376934: sched_switch:         swapper/5:0 [120] R ==> IPC I/O Child:4938 [120]
          <idle>-0     [006]  8360.376938: sched_wakeup:         WaylandProxy:3990 [120] CPU:006
          <idle>-0     [006]  8360.376939: sched_switch:         swapper/6:0 [120] R ==> WaylandProxy:3990 [120]
         firefox-3893  [002]  8360.376941: sched_switch:         firefox:3893 [120] S ==> swapper/2:0 [120]
          <idle>-0     [004]  8360.376947: sched_wakeup:         gnome-shell:2882 [120] CPU:004
    WaylandProxy-3990  [006]  8360.376948: sched_switch:         WaylandProxy:3990 [120] S ==> swapper/6:0 [120]
          <idle>-0     [004]  8360.376948: sched_switch:         swapper/4:0 [120] R ==> gnome-shell:2882 [120]
   IPC I/O Child-4938  [005]  8360.376949: sched_switch:         IPC I/O Child:4938 [120] S ==> swapper/5:0 [120]
          <idle>-0     [007]  8360.376993: sched_wakeup:         Isolated Web Co:4930 [120] CPU:007
          <idle>-0     [007]  8360.376994: sched_switch:         swapper/7:0 [120] R ==> Isolated Web Co:4930 [120]
 Isolated Web Co-4930  [007]  8360.377024: sched_switch:         Isolated Web Co:4930 [120] S ==> swapper/7:0 [120]
     gnome-shell-2882  [004]  8360.377079: sched_switch:         gnome-shell:2882 [120] S ==> swapper/4:0 [120]
          <idle>-0     [006]  8360.378803: sched_wakeup:         rcu_preempt:15 [120] CPU:006
          <idle>-0     [006]  8360.378804: sched_switch:         swapper/6:0 [120] R ==> rcu_preempt:15 [120]
     rcu_preempt-15    [006]  8360.378808: sched_switch:         rcu_preempt:15 [120] I ==> swapper/6:0 [120]
          <idle>-0     [005]  8360.378808: sched_wakeup:         rcu_tasks_trace:67 [120] CPU:005
          <idle>-0     [005]  8360.378809: sched_switch:         swapper/5:0 [120] R ==> rcu_tasks_trace:67 [120]
 rcu_tasks_trace-67    [005]  8360.378810: sched_switch:         rcu_tasks_trace:67 [120] I ==> swapper/5:0 [120]
          <idle>-0     [004]  8360.379359: sched_wakeup:         libuv-worker:6843 [120] CPU:004
          <idle>-0     [004]  8360.379360: sched_switch:         swapper/4:0 [120] R ==> libuv-worker:6843 [120]
    libuv-worker-6843  [004]  8360.379442: sched_switch:         libuv-worker:6843 [120] S ==> swapper/4:0 [120]
          <idle>-0     [003]  8360.379531: sched_wakeup:         gitkraken:6678 [120] CPU:003
          <idle>-0     [003]  8360.379533: sched_switch:         swapper/3:0 [120] R ==> gitkraken:6678 [120]
          <idle>-0     [004]  8360.379551: sched_wakeup:         gitkraken:6668 [120] CPU:004
          <idle>-0     [004]  8360.379551: sched_switch:         swapper/4:0 [120] R ==> gitkraken:6668 [120]
       gitkraken-6678  [003]  8360.379553: sched_switch:         gitkraken:6678 [120] S ==> swapper/3:0 [120]
          <idle>-0     [007]  8360.381166: sched_wakeup:         gitkraken:6718 [120] CPU:007
          <idle>-0     [007]  8360.381167: sched_switch:         swapper/7:0 [120] R ==> gitkraken:6718 [120]
       gitkraken-6718  [007]  8360.381199: sched_switch:         gitkraken:6718 [120] S ==> swapper/7:0 [120]
          <idle>-0     [003]  8360.381200: sched_wakeup:         gitkraken:6719 [120] CPU:003
          <idle>-0     [003]  8360.381201: sched_switch:         swapper/3:0 [120] R ==> gitkraken:6719 [120]
          <idle>-0     [007]  8360.381755: sched_wakeup:         gitkraken:6718 [120] CPU:007
       gitkraken-6719  [003]  8360.381755: sched_switch:         gitkraken:6719 [120] S ==> swapper/3:0 [120]
          <idle>-0     [007]  8360.381756: sched_switch:         swapper/7:0 [120] R ==> gitkraken:6718 [120]
       gitkraken-6718  [007]  8360.381766: sched_switch:         gitkraken:6718 [120] S ==> swapper/7:0 [120]
          <idle>-0     [002]  8360.382793: sched_wakeup:         migration/4:41 [0] CPU:004
       gitkraken-6668  [004]  8360.382795: sched_switch:         gitkraken:6668 [120] R ==> migration/4:41 [0]
     migration/4-41    [004]  8360.382805: sched_switch:         migration/4:41 [0] S ==> swapper/4:0 [120]
          <idle>-0     [003]  8360.382888: sched_switch:         swapper/3:0 [120] R ==> gitkraken:6668 [120]
          <idle>-0     [004]  8360.384330: sched_wakeup:         VizCompositorTh:6642 [120] CPU:004
          <idle>-0     [004]  8360.384332: sched_switch:         swapper/4:0 [120] R ==> VizCompositorTh:6642 [120]
 VizCompositorTh-6642  [004]  8360.384360: sched_switch:         VizCompositorTh:6642 [120] S ==> swapper/4:0 [120]
          <idle>-0     [005]  8360.384706: sched_wakeup:         rcu_tasks_trace:67 [120] CPU:005
          <idle>-0     [005]  8360.384707: sched_switch:         swapper/5:0 [120] R ==> rcu_tasks_trace:67 [120]
 rcu_tasks_trace-67    [005]  8360.384798: sched_switch:         rcu_tasks_trace:67 [120] I ==> swapper/5:0 [120]
       gitkraken-6668  [003]  8360.386440: sched_switch:         gitkraken:6668 [120] S ==> swapper/3:0 [120]
          <idle>-0     [006]  8360.386480: sched_switch:         swapper/6:0 [120] R ==> gitkraken:28024 [120]
          <idle>-0     [004]  8360.389708: sched_wakeup:         kworker/4:1:19716 [120] CPU:004
          <idle>-0     [004]  8360.389710: sched_switch:         swapper/4:0 [120] R ==> kworker/4:1:19716 [120]
     kworker/4:1-19716 [004]  8360.389716: sched_switch:         kworker/4:1:19716 [120] I ==> swapper/4:0 [120]
          <idle>-0     [007]  8360.389798: sched_wakeup:         rcu_preempt:15 [120] CPU:007
          <idle>-0     [007]  8360.389807: sched_switch:         swapper/7:0 [120] R ==> rcu_preempt:15 [120]
     rcu_preempt-15    [007]  8360.389811: sched_switch:         rcu_preempt:15 [120] I ==> swapper/7:0 [120]
          <idle>-0     [005]  8360.390027: sched_wakeup:         libuv-worker:6670 [120] CPU:005
          <idle>-0     [005]  8360.390028: sched_switch:         swapper/5:0 [120] R ==> libuv-worker:6670 [120]
    libuv-worker-6670  [005]  8360.390045: sched_switch:         libuv-worker:6670 [120] S ==> swapper/5:0 [120]
          <idle>-0     [003]  8360.390236: sched_wakeup:         gitkraken:6668 [120] CPU:003
          <idle>-0     [003]  8360.390237: sched_switch:         swapper/3:0 [120] R ==> gitkraken:6668 [120]
          <idle>-0     [004]  8360.390513: sched_wakeup:         libuv-worker:6747 [120] CPU:004
          <idle>-0     [004]  8360.390513: sched_switch:         swapper/4:0 [120] R ==> libuv-worker:6747 [120]
    libuv-worker-6747  [004]  8360.390528: sched_switch:         libuv-worker:6747 [120] S ==> swapper/4:0 [120]
          <idle>-0     [002]  8360.390568: sched_wakeup:         Chrome_ChildIOT:6674 [120] CPU:002
          <idle>-0     [002]  8360.390570: sched_switch:         swapper/2:0 [120] R ==> Chrome_ChildIOT:6674 [120]
          <idle>-0     [005]  8360.390620: sched_wakeup:         Chrome_IOThread:6540 [120] CPU:005
          <idle>-0     [005]  8360.390620: sched_switch:         swapper/5:0 [120] R ==> Chrome_IOThread:6540 [120]
          <idle>-0     [007]  8360.390665: sched_wakeup:         gitkraken:6678 [120] CPU:007
          <idle>-0     [007]  8360.390667: sched_switch:         swapper/7:0 [120] R ==> gitkraken:6678 [120]
 Chrome_IOThread-6540  [005]  8360.390679: sched_wakeup:         gitkraken:6523 [120] CPU:005
 Chrome_ChildIOT-6674  [002]  8360.390684: sched_switch:         Chrome_ChildIOT:6674 [120] S ==> swapper/2:0 [120]
 Chrome_IOThread-6540  [005]  8360.390689: sched_switch:         Chrome_IOThread:6540 [120] S ==> gitkraken:6523 [120]
       gitkraken-6678  [007]  8360.390692: sched_switch:         gitkraken:6678 [120] S ==> swapper/7:0 [120]
          <idle>-0     [007]  8360.390770: sched_wakeup:         gitkraken:6678 [120] CPU:007
          <idle>-0     [007]  8360.390771: sched_switch:         swapper/7:0 [120] R ==> gitkraken:6678 [120]
       gitkraken-6678  [007]  8360.390777: sched_switch:         gitkraken:6678 [120] S ==> swapper/7:0 [120]
       gitkraken-6668  [003]  8360.390782: sched_wakeup:         migration/5:47 [0] CPU:005
       gitkraken-6668  [003]  8360.390782: sched_switch:         gitkraken:6668 [120] S ==> swapper/3:0 [120]
       gitkraken-6523  [005]  8360.390783: sched_switch:         gitkraken:6523 [120] R ==> migration/5:47 [0]
     migration/5-47    [005]  8360.390790: sched_switch:         migration/5:47 [0] S ==> gitkraken:6523 [120]
          <idle>-0     [003]  8360.390791: sched_wakeup:         migration/5:47 [0] CPU:005
       gitkraken-6523  [005]  8360.390792: sched_switch:         gitkraken:6523 [120] R ==> migration/5:47 [0]
          <idle>-0     [003]  8360.390797: sched_switch:         swapper/3:0 [120] R ==> gitkraken:6523 [120]
     migration/5-47    [005]  8360.390798: sched_switch:         migration/5:47 [0] S ==> swapper/5:0 [120]
          <idle>-0     [005]  8360.390902: sched_wakeup:         libuv-worker:6820 [120] CPU:005
          <idle>-0     [005]  8360.390903: sched_switch:         swapper/5:0 [120] R ==> libuv-worker:6820 [120]
    libuv-worker-6820  [005]  8360.390918: sched_switch:         libuv-worker:6820 [120] S ==> swapper/5:0 [120]
          <idle>-0     [004]  8360.391414: sched_wakeup:         gitkraken:6587 [120] CPU:004
          <idle>-0     [004]  8360.391414: sched_switch:         swapper/4:0 [120] R ==> gitkraken:6587 [120]
          <idle>-0     [005]  8360.391421: sched_wakeup:         gnome-shell:2882 [120] CPU:005
          <idle>-0     [005]  8360.391421: sched_switch:         swapper/5:0 [120] R ==> gnome-shell:2882 [120]
       gitkraken-6587  [004]  8360.391426: sched_switch:         gitkraken:6587 [120] S ==> swapper/4:0 [120]
     gnome-shell-2882  [005]  8360.391506: sched_switch:         gnome-shell:2882 [120] S ==> swapper/5:0 [120]
          <idle>-0     [005]  8360.391706: sched_wakeup:         rcu_tasks_trace:67 [120] CPU:005
          <idle>-0     [005]  8360.391707: sched_switch:         swapper/5:0 [120] R ==> rcu_tasks_trace:67 [120]
 rcu_tasks_trace-67    [005]  8360.391718: sched_switch:         rcu_tasks_trace:67 [120] I ==> swapper/5:0 [120]
          <idle>-0     [005]  8360.393488: sched_wakeup:         gnome-shell:2882 [120] CPU:005
          <idle>-0     [005]  8360.393489: sched_switch:         swapper/5:0 [120] R ==> gnome-shell:2882 [120]
          <idle>-0     [002]  8360.393522: sched_wakeup:         WaylandProxy:3990 [120] CPU:002
          <idle>-0     [002]  8360.393524: sched_switch:         swapper/2:0 [120] R ==> WaylandProxy:3990 [120]
     gnome-shell-2882  [005]  8360.393528: sched_switch:         gnome-shell:2882 [120] S ==> swapper/5:0 [120]
          <idle>-0     [007]  8360.393534: sched_switch:         swapper/7:0 [120] R ==> gitkraken:28025 [120]
          <idle>-0     [004]  8360.393559: sched_wakeup:         firefox:3893 [120] CPU:004
          <idle>-0     [004]  8360.393560: sched_switch:         swapper/4:0 [120] R ==> firefox:3893 [120]
       gitkraken-6523  [003]  8360.393561: sched_switch:         gitkraken:6523 [120] S ==> swapper/3:0 [120]
    WaylandProxy-3990  [002]  8360.393563: sched_switch:         WaylandProxy:3990 [120] S ==> swapper/2:0 [120]
