
[!] Lettura batch da file: trace_results_app09b_20260318_212644/trace_colonne.txt

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
1360.967622     | [DISPATCH] Task Activity_1 prende la CPU
1360.997959     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 355.498 ms)
1360.998483     | [DISPATCH] Task Activity_1 prende la CPU
1361.131932     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 488.947 ms)
1361.132848     | [DISPATCH] Task Activity_1 prende la CPU
1361.132865     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 488.964 ms)
1361.134752     | [DISPATCH] Task Activity_1 prende la CPU
1361.134759     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 488.971 ms)
1361.135132     | [DISPATCH] Task Activity_1 prende la CPU
1361.135136     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 488.975 ms)
1361.135650     | [DISPATCH] Task Activity_1 prende la CPU
1361.135937     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 489.262 ms)
1361.136458     | [DISPATCH] Task Activity_1 prende la CPU
1361.136464     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 489.268 ms)
1361.136867     | [DISPATCH] Task Activity_1 prende la CPU
1361.146013     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 498.414 ms)
1361.146583     | [DISPATCH] Task Activity_1 prende la CPU
1361.171267     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 523.098 ms)
1361.171781     | [DISPATCH] Task Activity_1 prende la CPU
1361.200694     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 552.011 ms)
1361.201232     | [DISPATCH] Task Activity_1 prende la CPU
1361.223969     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 574.748 ms)
1361.224136     | [DISPATCH] Task Activity_1 prende la CPU
1361.224338     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 574.950 ms)
1361.224465     | [DISPATCH] Task Activity_1 prende la CPU
1361.224469     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 574.954 ms)
1361.225253     | [DISPATCH] Task Activity_1 prende la CPU
1361.244994     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 594.695 ms)
1361.245389     | [DISPATCH] Task Activity_1 prende la CPU
1361.270888     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 620.194 ms)
1361.271019     | [DISPATCH] Task Activity_1 prende la CPU
1361.271431     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 620.606 ms)
1361.271930     | [DISPATCH] Task Activity_1 prende la CPU
1361.294832     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 643.508 ms)
1361.295324     | [DISPATCH] Task Activity_1 prende la CPU
1361.303102     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 651.286 ms)
1361.303617     | [DISPATCH] Task Activity_1 prende la CPU
1361.405522     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 753.191 ms)
1361.406044     | [DISPATCH] Task Activity_1 prende la CPU
1361.406457     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 753.604 ms)
1361.406860     | [DISPATCH] Task Activity_1 prende la CPU
1361.406868     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 753.612 ms)
1361.407267     | [DISPATCH] Task Activity_1 prende la CPU
1361.407547     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 753.892 ms)
1361.411124     | [DISPATCH] Task Activity_1 prende la CPU
1361.420087     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 762.855 ms)
1361.420709     | [DISPATCH] Task Activity_1 prende la CPU
1361.434294     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 10)
1361.434301     | [DISPATCH] Task Activity_2 prende la CPU
1361.475360     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 817.506 ms)
1361.475863     | [DISPATCH] Task Activity_1 prende la CPU
1361.584500     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 926.143 ms)
1361.584592     | [DISPATCH] Task Activity_1 prende la CPU
1361.595542     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 937.093 ms)
1361.595552     | [DISPATCH] Task Activity_1 prende la CPU
1361.610309     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 951.850 ms)
1361.610854     | [DISPATCH] Task Activity_1 prende la CPU
1361.712733     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1053.729 ms)
1361.713246     | [DISPATCH] Task Activity_1 prende la CPU
1361.787467     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1127.950 ms)
1361.787482     | [DISPATCH] Task Activity_1 prende la CPU
1361.815109     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1155.577 ms)
1361.815652     | [DISPATCH] Task Activity_1 prende la CPU
1361.922976     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1262.901 ms)
1361.923141     | [DISPATCH] Task Activity_1 prende la CPU
1361.923196     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1262.956 ms)
1361.923339     | [DISPATCH] Task Activity_1 prende la CPU
1361.924952     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1264.569 ms)
1361.925080     | [DISPATCH] Task Activity_1 prende la CPU
1361.979393     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1318.882 ms)
1361.979412     | [DISPATCH] Task Activity_1 prende la CPU
1362.054129     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1393.599 ms)
1362.055098     | [DISPATCH] Task Activity_1 prende la CPU
1362.073180     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1411.681 ms)
1362.073680     | [DISPATCH] Task Activity_1 prende la CPU
1362.122309     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1460.310 ms)
1362.122815     | [DISPATCH] Task Activity_1 prende la CPU
1362.171321     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1508.816 ms)
1362.171340     | [DISPATCH] Task Activity_1 prende la CPU
1362.172573     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1510.049 ms)
1362.172673     | [DISPATCH] Task Activity_1 prende la CPU
1362.196059     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1533.435 ms)
1362.196455     | [DISPATCH] Task Activity_1 prende la CPU
1362.196975     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1533.955 ms)
1362.197320     | [DISPATCH] Task Activity_1 prende la CPU
1362.224716     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1561.351 ms)
1362.225238     | [DISPATCH] Task Activity_1 prende la CPU
1362.285891     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 851.590 ms
1362.285895     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 11)
1362.285898     | [DISPATCH] Task Activity_2 prende la CPU
1362.285912     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 0.014 ms
1362.327132     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1663.245 ms)
1362.327666     | [DISPATCH] Task Activity_1 prende la CPU
1362.427226     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1762.805 ms)
1362.427245     | [DISPATCH] Task Activity_1 prende la CPU
1362.442306     | [SLEEP]    Task Activity_1 ha TERMINATO l'esecuzione! Costo: 1777.866 ms
1362.442310     | [WAKEUP]   Task Activity_1 Rilasciato (Inizio Percorso 6)
1362.442313     | [DISPATCH] Task Activity_1 prende la CPU
1362.442334     | [SLEEP]    Task Activity_1 ha TERMINATO l'esecuzione! Costo: 0.021 ms
1363.033677     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 12)
1363.033688     | [DISPATCH] Task Activity_2 prende la CPU
1363.893146     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 859.458 ms
1363.893151     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 13)
1363.893154     | [DISPATCH] Task Activity_2 prende la CPU
1363.893184     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 0.030 ms
1364.233121     | [WAKEUP]   Task Activity_1 Rilasciato (Inizio Percorso 7)
1364.233129     | [DISPATCH] Task Activity_1 prende la CPU
1364.275803     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 42.674 ms)
1364.276363     | [DISPATCH] Task Activity_1 prende la CPU
1364.375787     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 142.098 ms)
1364.376318     | [DISPATCH] Task Activity_1 prende la CPU
1364.376816     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 142.596 ms)
1364.377237     | [DISPATCH] Task Activity_1 prende la CPU
1364.377245     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 142.604 ms)
1364.377656     | [DISPATCH] Task Activity_1 prende la CPU
1364.378056     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 143.004 ms)
1364.378482     | [DISPATCH] Task Activity_1 prende la CPU
1364.413538     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 178.060 ms)
1364.413542     | [DISPATCH] Task Activity_1 prende la CPU
1364.415957     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 180.475 ms)
1364.416175     | [DISPATCH] Task Activity_1 prende la CPU
1364.478093     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 242.393 ms)
1364.478647     | [DISPATCH] Task Activity_1 prende la CPU
1364.579955     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 343.701 ms)
1364.580488     | [DISPATCH] Task Activity_1 prende la CPU
1364.633051     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 14)
1364.633053     | [DISPATCH] Task Activity_2 prende la CPU
1364.682363     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 445.576 ms)
1364.682877     | [DISPATCH] Task Activity_1 prende la CPU
1364.789316     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 552.015 ms)
1364.789865     | [DISPATCH] Task Activity_1 prende la CPU
1364.860344     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 622.494 ms)
1364.860489     | [DISPATCH] Task Activity_1 prende la CPU
1364.860988     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 622.993 ms)
1364.861208     | [DISPATCH] Task Activity_1 prende la CPU
1364.861435     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 623.220 ms)
1364.861958     | [DISPATCH] Task Activity_1 prende la CPU
1364.872521     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 633.783 ms)
1364.873050     | [DISPATCH] Task Activity_1 prende la CPU
1364.887997     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 648.730 ms)
1364.888518     | [DISPATCH] Task Activity_1 prende la CPU
1364.900768     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 660.980 ms)
1364.901276     | [DISPATCH] Task Activity_1 prende la CPU
1364.989580     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 749.284 ms)
1364.990106     | [DISPATCH] Task Activity_1 prende la CPU
1365.091985     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 851.163 ms)
1365.092522     | [DISPATCH] Task Activity_1 prende la CPU
1365.182601     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 941.242 ms)
1365.182678     | [DISPATCH] Task Activity_1 prende la CPU
1365.194365     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 952.929 ms)
1365.194925     | [DISPATCH] Task Activity_1 prende la CPU
1365.296788     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1054.792 ms)
1365.297321     | [DISPATCH] Task Activity_1 prende la CPU
1365.306110     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1063.581 ms)
1365.306120     | [DISPATCH] Task Activity_1 prende la CPU
1365.370119     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1127.580 ms)
1365.370150     | [DISPATCH] Task Activity_1 prende la CPU
1365.404465     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1161.895 ms)
1365.404994     | [DISPATCH] Task Activity_1 prende la CPU
1365.421444     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1178.345 ms)
1365.421584     | [DISPATCH] Task Activity_1 prende la CPU
1365.422035     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1178.796 ms)
1365.422439     | [DISPATCH] Task Activity_1 prende la CPU
1365.422443     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1178.800 ms)
1365.422837     | [DISPATCH] Task Activity_1 prende la CPU
1365.431522     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1187.485 ms)
1365.432167     | [DISPATCH] Task Activity_1 prende la CPU
1365.432973     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1188.291 ms)
1365.433482     | [DISPATCH] Task Activity_1 prende la CPU
1365.461903     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1216.712 ms)
1365.462411     | [DISPATCH] Task Activity_1 prende la CPU
1365.472203     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 839.150 ms
1365.472208     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 15)
1365.472212     | [DISPATCH] Task Activity_2 prende la CPU
1365.472235     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 0.023 ms
1365.501581     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1255.882 ms)
1365.502095     | [DISPATCH] Task Activity_1 prende la CPU
1365.603965     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1357.752 ms)
1365.604505     | [DISPATCH] Task Activity_1 prende la CPU
1365.604938     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1358.185 ms)
1365.605330     | [DISPATCH] Task Activity_1 prende la CPU
1365.624448     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1377.303 ms)
1365.624938     | [DISPATCH] Task Activity_1 prende la CPU
1365.625985     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1378.350 ms)
1365.626164     | [DISPATCH] Task Activity_1 prende la CPU
1365.706371     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1458.557 ms)
1365.706923     | [DISPATCH] Task Activity_1 prende la CPU
1365.707021     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1458.655 ms)
1365.707522     | [DISPATCH] Task Activity_1 prende la CPU
1365.726861     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1477.994 ms)
1365.727361     | [DISPATCH] Task Activity_1 prende la CPU
1365.808775     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1559.408 ms)
1365.809328     | [DISPATCH] Task Activity_1 prende la CPU
1365.809410     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1559.490 ms)
1365.809918     | [DISPATCH] Task Activity_1 prende la CPU
1365.809923     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1559.495 ms)
1365.810320     | [DISPATCH] Task Activity_1 prende la CPU
1365.810587     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1559.762 ms)
1365.811019     | [DISPATCH] Task Activity_1 prende la CPU
1365.811027     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1559.770 ms)
1365.811175     | [DISPATCH] Task Activity_1 prende la CPU
1365.811552     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1560.147 ms)
1365.812030     | [DISPATCH] Task Activity_1 prende la CPU
1365.815641     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1563.758 ms)
1365.816114     | [DISPATCH] Task Activity_1 prende la CPU
1365.816464     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1564.108 ms)
1365.817046     | [DISPATCH] Task Activity_1 prende la CPU
1365.817912     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1564.974 ms)
1365.817928     | [DISPATCH] Task Activity_1 prende la CPU
1365.827631     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1574.677 ms)
1365.829351     | [DISPATCH] Task Activity_1 prende la CPU
1365.911199     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1656.525 ms)
1365.911719     | [DISPATCH] Task Activity_1 prende la CPU
1365.926234     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1671.040 ms)
1365.926408     | [DISPATCH] Task Activity_1 prende la CPU
1365.926453     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1671.085 ms)
1365.926592     | [DISPATCH] Task Activity_1 prende la CPU
1365.928203     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1672.696 ms)
1365.928334     | [DISPATCH] Task Activity_1 prende la CPU
1365.945862     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1690.224 ms)
1365.945874     | [DISPATCH] Task Activity_1 prende la CPU
1365.946551     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1690.901 ms)
1365.946776     | [DISPATCH] Task Activity_1 prende la CPU
1365.952806     | [SLEEP]    Task Activity_1 ha TERMINATO l'esecuzione! Costo: 1696.931 ms
1366.032429     | [WAKEUP]   Task Activity_1 Rilasciato (Inizio Percorso 8)
1366.032436     | [DISPATCH] Task Activity_1 prende la CPU
1366.116003     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 83.567 ms)
1366.116548     | [DISPATCH] Task Activity_1 prende la CPU
1366.138115     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 105.134 ms)
1366.138179     | [DISPATCH] Task Activity_1 prende la CPU
1366.156242     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 123.197 ms)
1366.156409     | [DISPATCH] Task Activity_1 prende la CPU
1366.156417     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 123.205 ms)
1366.156982     | [DISPATCH] Task Activity_1 prende la CPU
1366.157327     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 123.550 ms)
1366.157650     | [DISPATCH] Task Activity_1 prende la CPU
1366.218425     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 184.325 ms)
1366.218773     | [DISPATCH] Task Activity_1 prende la CPU
1366.232435     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 16)
1366.232443     | [DISPATCH] Task Activity_2 prende la CPU
1366.320817     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 286.369 ms)
1366.321366     | [DISPATCH] Task Activity_1 prende la CPU
1366.423201     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 388.204 ms)
1366.423736     | [DISPATCH] Task Activity_1 prende la CPU
1366.525608     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 490.076 ms)
1366.526162     | [DISPATCH] Task Activity_1 prende la CPU
1366.627991     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 591.905 ms)
1366.628535     | [DISPATCH] Task Activity_1 prende la CPU
1366.730492     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 693.862 ms)
1366.731001     | [DISPATCH] Task Activity_1 prende la CPU
1366.832820     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 795.681 ms)
1366.833344     | [DISPATCH] Task Activity_1 prende la CPU
1366.935217     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 897.554 ms)
1366.935734     | [DISPATCH] Task Activity_1 prende la CPU
1366.981907     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 943.727 ms)
1366.981974     | [DISPATCH] Task Activity_1 prende la CPU
1367.037606     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 999.359 ms)
1367.038160     | [DISPATCH] Task Activity_1 prende la CPU
1367.140014     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1101.213 ms)
1367.140547     | [DISPATCH] Task Activity_1 prende la CPU
1367.161400     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1122.066 ms)
1367.161413     | [DISPATCH] Task Activity_1 prende la CPU
1367.182427     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 949.984 ms)
1367.182442     | [DISPATCH] Task Activity_2 prende la CPU
1367.242428     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1203.081 ms)
1367.242968     | [DISPATCH] Task Activity_1 prende la CPU
1367.318421     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 1085.963 ms
1367.318430     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 17)
1367.318433     | [DISPATCH] Task Activity_2 prende la CPU
1367.318459     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 0.026 ms
1367.344831     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1304.944 ms)
1367.345352     | [DISPATCH] Task Activity_1 prende la CPU
1367.417304     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1376.896 ms)
1367.417321     | [DISPATCH] Task Activity_1 prende la CPU
1367.447223     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1406.798 ms)
1367.447746     | [DISPATCH] Task Activity_1 prende la CPU
1367.549630     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1508.682 ms)
1367.550148     | [DISPATCH] Task Activity_1 prende la CPU
1367.609222     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1567.756 ms)
1367.609236     | [DISPATCH] Task Activity_1 prende la CPU
1367.652005     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1610.525 ms)
1367.652521     | [DISPATCH] Task Activity_1 prende la CPU
1367.754423     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1712.427 ms)
1367.754934     | [DISPATCH] Task Activity_1 prende la CPU
1367.801139     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1758.632 ms)
1367.801151     | [DISPATCH] Task Activity_1 prende la CPU
1367.831819     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 18)
1367.831829     | [DISPATCH] Task Activity_2 prende la CPU
1367.856821     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1814.302 ms)
1367.857314     | [DISPATCH] Task Activity_1 prende la CPU
1367.929095     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1886.083 ms)
1367.929111     | [DISPATCH] Task Activity_1 prende la CPU
1367.962041     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1919.013 ms)
1367.962589     | [DISPATCH] Task Activity_1 prende la CPU
1367.993075     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 1949.499 ms)
1367.993118     | [DISPATCH] Task Activity_1 prende la CPU
1368.046023     | [SLEEP]    Task Activity_1 ha TERMINATO l'esecuzione! Costo: 2002.404 ms
1368.046027     | [WAKEUP]   Task Activity_1 Rilasciato (Inizio Percorso 9)
1368.046029     | [DISPATCH] Task Activity_1 prende la CPU
1368.046036     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 0.007 ms)
1368.046052     | [DISPATCH] Task Activity_1 prende la CPU
1368.046069     | [SLEEP]    Task Activity_1 ha TERMINATO l'esecuzione! Costo: 0.024 ms
1368.414990     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 583.161 ms)
1368.414997     | [DISPATCH] Task Activity_2 prende la CPU
1368.717987     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 886.151 ms
1368.717992     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 19)
1368.717995     | [DISPATCH] Task Activity_2 prende la CPU
1368.718011     | [SLEEP]    Task Activity_2 ha TERMINATO l'esecuzione! Costo: 0.016 ms
1369.125925     | [WAKEUP]   Task Activity_1 Rilasciato (Inizio Percorso 10)
1369.125932     | [DISPATCH] Task Activity_1 prende la CPU
1369.125936     | [WAKEUP]   Task Activity_2 Rilasciato (Inizio Percorso 20)
1369.125941     | [DISPATCH] Task Activity_2 prende la CPU
1369.125993     | [SLEEP]    Task Activity_1 ha TERMINATO l'esecuzione! Costo: 0.061 ms
==============================================================

================ RISULTATI COMPUTAZIONALI PER 2 THREAD ================

--- SCHEDA RIASSUNTIVA: Activity_1 ---
PERIODO    | COSTO COMPUTAZIONALE
--------------------------------------------
1          |     1687.200 ms
2          |     1668.611 ms
3          |     1694.419 ms
4          |     1715.498 ms
5          |     1777.866 ms
6          |        0.021 ms
7          |     1696.931 ms
8          |     2002.404 ms
9          |        0.024 ms
10         |        0.061 ms

--- SCHEDA RIASSUNTIVA: Activity_2 ---
PERIODO    | COSTO COMPUTAZIONALE
--------------------------------------------
1          |        0.017 ms
2          |      830.490 ms
3          |        0.033 ms
4          |      836.627 ms
5          |        0.017 ms
6          |      846.173 ms
7          |        0.023 ms
8          |      857.456 ms
9          |        0.022 ms
10         |      851.590 ms
11         |        0.014 ms
12         |      859.458 ms
13         |        0.030 ms
14         |      839.150 ms
15         |        0.023 ms
16         |     1085.963 ms
17         |        0.026 ms
18         |      886.151 ms
19         |        0.016 ms

========================================================================

