
[!] In attesa dello stream /sys/kernel/debug/tracing/trace_pipe...

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
2239.498962     | [DISPATCH] Task Activity_1 prende la CPU
2239.499047     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5180.670000 ms)
2239.499151     | [DISPATCH] Task Activity_1 prende la CPU
2239.507063     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5188.582000 ms)
2239.507180     | [DISPATCH] Task Activity_1 prende la CPU
2239.507224     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5188.626000 ms)
2239.507361     | [DISPATCH] Task Activity_1 prende la CPU
2239.507477     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5188.742000 ms)
2239.507598     | [DISPATCH] Task Activity_1 prende la CPU
2239.507617     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5188.761000 ms)
2239.507738     | [DISPATCH] Task Activity_1 prende la CPU
2239.509040     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5190.063000 ms)
2239.509143     | [DISPATCH] Task Activity_1 prende la CPU
2239.556238     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5237.158000 ms)
2239.556370     | [DISPATCH] Task Activity_1 prende la CPU
2239.678508     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5359.296000 ms)
2239.678573     | [DISPATCH] Task Activity_1 prende la CPU
2239.705527     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5386.250000 ms)
2239.705606     | [DISPATCH] Task Activity_1 prende la CPU
2239.862493     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5543.137000 ms)
2239.862558     | [DISPATCH] Task Activity_1 prende la CPU
2239.892660     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5573.239000 ms)
2239.892673     | [DISPATCH] Task Activity_1 prende la CPU
2239.910323     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5590.889000 ms)
2239.910400     | [DISPATCH] Task Activity_1 prende la CPU
2240.148703     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5829.192000 ms)
2240.148722     | [DISPATCH] Task Activity_1 prende la CPU
2240.202374     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5882.844000 ms)
2240.202395     | [DISPATCH] Task Activity_1 prende la CPU
2240.202488     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5882.937000 ms)
2240.202555     | [DISPATCH] Task Activity_1 prende la CPU
2240.217518     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5897.900000 ms)
2240.217614     | [DISPATCH] Task Activity_1 prende la CPU
2240.268625     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 5948.911000 ms)
2240.268696     | [DISPATCH] Task Activity_1 prende la CPU
2240.319949     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6000.164000 ms)
2240.320032     | [DISPATCH] Task Activity_1 prende la CPU
2240.356728     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 5356.800000 ms)
2240.356750     | [DISPATCH] Task Activity_2 prende la CPU
2240.404744     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6084.876000 ms)
2240.404762     | [DISPATCH] Task Activity_1 prende la CPU
2240.422341     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6102.455000 ms)
2240.422431     | [DISPATCH] Task Activity_1 prende la CPU
2240.437356     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6117.380000 ms)
2240.437420     | [DISPATCH] Task Activity_1 prende la CPU
2240.492175     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6172.135000 ms)
2240.492307     | [DISPATCH] Task Activity_1 prende la CPU
2240.494321     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.149000 ms)
2240.494437     | [DISPATCH] Task Activity_1 prende la CPU
2240.494740     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.452000 ms)
2240.494864     | [DISPATCH] Task Activity_1 prende la CPU
2240.494896     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.484000 ms)
2240.495031     | [DISPATCH] Task Activity_1 prende la CPU
2240.495096     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.549000 ms)
2240.495224     | [DISPATCH] Task Activity_1 prende la CPU
2240.495272     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.597000 ms)
2240.495397     | [DISPATCH] Task Activity_1 prende la CPU
2240.495428     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.628000 ms)
2240.495557     | [DISPATCH] Task Activity_1 prende la CPU
2240.495606     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.677000 ms)
2240.495729     | [DISPATCH] Task Activity_1 prende la CPU
2240.495762     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.710000 ms)
2240.495886     | [DISPATCH] Task Activity_1 prende la CPU
2240.495938     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6174.762000 ms)
2240.496058     | [DISPATCH] Task Activity_1 prende la CPU
2240.496470     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.174000 ms)
2240.496595     | [DISPATCH] Task Activity_1 prende la CPU
2240.496623     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.202000 ms)
2240.496764     | [DISPATCH] Task Activity_1 prende la CPU
2240.496817     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.255000 ms)
2240.496942     | [DISPATCH] Task Activity_1 prende la CPU
2240.496970     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.283000 ms)
2240.497101     | [DISPATCH] Task Activity_1 prende la CPU
2240.497160     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.342000 ms)
2240.497277     | [DISPATCH] Task Activity_1 prende la CPU
2240.497296     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.361000 ms)
2240.497421     | [DISPATCH] Task Activity_1 prende la CPU
2240.497598     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.538000 ms)
2240.497716     | [DISPATCH] Task Activity_1 prende la CPU
2240.497734     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.556000 ms)
2240.497867     | [DISPATCH] Task Activity_1 prende la CPU
2240.497921     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.610000 ms)
2240.498038     | [DISPATCH] Task Activity_1 prende la CPU
2240.498058     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.630000 ms)
2240.498186     | [DISPATCH] Task Activity_1 prende la CPU
2240.498247     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.691000 ms)
2240.498364     | [DISPATCH] Task Activity_1 prende la CPU
2240.498383     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6175.710000 ms)
2240.498507     | [DISPATCH] Task Activity_1 prende la CPU
2240.499718     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6176.921000 ms)
2240.499834     | [DISPATCH] Task Activity_1 prende la CPU
2240.499862     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6176.949000 ms)
2240.499992     | [DISPATCH] Task Activity_1 prende la CPU
2240.500052     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6177.009000 ms)
2240.500168     | [DISPATCH] Task Activity_1 prende la CPU
2240.500190     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6177.031000 ms)
2240.500315     | [DISPATCH] Task Activity_1 prende la CPU
2240.500456     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6177.172000 ms)
2240.500582     | [DISPATCH] Task Activity_1 prende la CPU
2240.500601     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6177.191000 ms)
2240.500727     | [DISPATCH] Task Activity_1 prende la CPU
2240.500782     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6177.246000 ms)
2240.500901     | [DISPATCH] Task Activity_1 prende la CPU
2240.500921     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6177.266000 ms)
2240.501043     | [DISPATCH] Task Activity_1 prende la CPU
2240.501684     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6177.907000 ms)
2240.501813     | [DISPATCH] Task Activity_1 prende la CPU
2240.502053     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.147000 ms)
2240.502173     | [DISPATCH] Task Activity_1 prende la CPU
2240.502192     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.166000 ms)
2240.502326     | [DISPATCH] Task Activity_1 prende la CPU
2240.502472     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.312000 ms)
2240.502602     | [DISPATCH] Task Activity_1 prende la CPU
2240.502650     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.360000 ms)
2240.502780     | [DISPATCH] Task Activity_1 prende la CPU
2240.502811     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.391000 ms)
2240.502939     | [DISPATCH] Task Activity_1 prende la CPU
2240.502990     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.442000 ms)
2240.503113     | [DISPATCH] Task Activity_1 prende la CPU
2240.503144     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.473000 ms)
2240.503274     | [DISPATCH] Task Activity_1 prende la CPU
2240.503330     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.529000 ms)
2240.503449     | [DISPATCH] Task Activity_1 prende la CPU
2240.503718     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.798000 ms)
2240.503871     | [DISPATCH] Task Activity_1 prende la CPU
2240.503884     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6178.811000 ms)
2240.504020     | [DISPATCH] Task Activity_1 prende la CPU
2240.504270     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.061000 ms)
2240.504397     | [DISPATCH] Task Activity_1 prende la CPU
2240.504425     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.089000 ms)
2240.504565     | [DISPATCH] Task Activity_1 prende la CPU
2240.504673     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.197000 ms)
2240.504804     | [DISPATCH] Task Activity_1 prende la CPU
2240.504833     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.226000 ms)
2240.504971     | [DISPATCH] Task Activity_1 prende la CPU
2240.505104     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.359000 ms)
2240.505236     | [DISPATCH] Task Activity_1 prende la CPU
2240.505284     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.407000 ms)
2240.505401     | [DISPATCH] Task Activity_1 prende la CPU
2240.505424     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.430000 ms)
2240.505547     | [DISPATCH] Task Activity_1 prende la CPU
2240.505595     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.478000 ms)
2240.505718     | [DISPATCH] Task Activity_1 prende la CPU
2240.505737     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.497000 ms)
2240.505847     | [DISPATCH] Task Activity_1 prende la CPU
2240.506053     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.703000 ms)
2240.506181     | [DISPATCH] Task Activity_1 prende la CPU
2240.506378     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.900000 ms)
2240.506494     | [DISPATCH] Task Activity_1 prende la CPU
2240.506512     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.918000 ms)
2240.506636     | [DISPATCH] Task Activity_1 prende la CPU
2240.506690     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.972000 ms)
2240.506813     | [DISPATCH] Task Activity_1 prende la CPU
2240.506832     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6179.991000 ms)
2240.506845     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 5506.895000 ms)
2240.506851     | [DISPATCH] Task Activity_2 prende la CPU
2240.506954     | [DISPATCH] Task Activity_1 prende la CPU
2240.507013     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.050000 ms)
2240.507131     | [DISPATCH] Task Activity_1 prende la CPU
2240.507150     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.069000 ms)
2240.507277     | [DISPATCH] Task Activity_1 prende la CPU
2240.507414     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.206000 ms)
2240.507532     | [DISPATCH] Task Activity_1 prende la CPU
2240.507560     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.234000 ms)
2240.507687     | [DISPATCH] Task Activity_1 prende la CPU
2240.507752     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.299000 ms)
2240.507866     | [DISPATCH] Task Activity_1 prende la CPU
2240.507887     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.320000 ms)
2240.508017     | [DISPATCH] Task Activity_1 prende la CPU
2240.508082     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.385000 ms)
2240.508209     | [DISPATCH] Task Activity_1 prende la CPU
2240.508256     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.432000 ms)
2240.508381     | [DISPATCH] Task Activity_1 prende la CPU
2240.508400     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.451000 ms)
2240.508506     | [DISPATCH] Task Activity_1 prende la CPU
2240.508701     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.646000 ms)
2240.508831     | [DISPATCH] Task Activity_1 prende la CPU
2240.509028     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.843000 ms)
2240.509148     | [DISPATCH] Task Activity_1 prende la CPU
2240.509169     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.864000 ms)
2240.509299     | [DISPATCH] Task Activity_1 prende la CPU
2240.509389     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.954000 ms)
2240.509506     | [DISPATCH] Task Activity_1 prende la CPU
2240.509529     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6180.977000 ms)
2240.509653     | [DISPATCH] Task Activity_1 prende la CPU
2240.509803     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6181.127000 ms)
2240.509919     | [DISPATCH] Task Activity_1 prende la CPU
2240.509938     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6181.146000 ms)
2240.510068     | [DISPATCH] Task Activity_1 prende la CPU
2240.510169     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6181.247000 ms)
2240.510286     | [DISPATCH] Task Activity_1 prende la CPU
2240.510314     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6181.275000 ms)
2240.510443     | [DISPATCH] Task Activity_1 prende la CPU
2240.510562     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6181.394000 ms)
2240.510679     | [DISPATCH] Task Activity_1 prende la CPU
2240.510707     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6181.422000 ms)
2240.510836     | [DISPATCH] Task Activity_1 prende la CPU
2240.510936     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6181.522000 ms)
2240.511054     | [DISPATCH] Task Activity_1 prende la CPU
2240.511703     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6182.171000 ms)
2240.511833     | [DISPATCH] Task Activity_1 prende la CPU
2240.515437     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6185.775000 ms)
2240.515553     | [DISPATCH] Task Activity_1 prende la CPU
2240.515597     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6185.819000 ms)
2240.515725     | [DISPATCH] Task Activity_1 prende la CPU
2240.515844     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6185.938000 ms)
2240.515962     | [DISPATCH] Task Activity_1 prende la CPU
2240.515990     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6185.966000 ms)
2240.516123     | [DISPATCH] Task Activity_1 prende la CPU
2240.517417     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6187.260000 ms)
2240.517522     | [DISPATCH] Task Activity_1 prende la CPU
2240.524735     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6194.473000 ms)
2240.524832     | [DISPATCH] Task Activity_1 prende la CPU
2240.531704     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 5531.748000 ms)
2240.531714     | [DISPATCH] Task Activity_2 prende la CPU
2240.531756     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 5531.790000 ms)
2240.596781     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6266.422000 ms)
2240.596823     | [DISPATCH] Task Activity_1 prende la CPU
2240.627131     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6296.730000 ms)
2240.627214     | [DISPATCH] Task Activity_1 prende la CPU
2240.667208     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6336.724000 ms)
2240.667258     | [DISPATCH] Task Activity_1 prende la CPU
2240.671020     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6340.486000 ms)
2240.671073     | [DISPATCH] Task Activity_1 prende la CPU
2240.729547     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6398.960000 ms)
2240.729636     | [DISPATCH] Task Activity_1 prende la CPU
2240.852821     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6522.145000 ms)
2240.852840     | [DISPATCH] Task Activity_1 prende la CPU
2240.898750     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6568.055000 ms)
2240.898759     | [DISPATCH] Task Activity_1 prende la CPU
2240.898790     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6568.086000 ms)
2241.007025     | [DISPATCH] Task Activity_2 prende la CPU
2241.957019     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 6481.784000 ms)
2241.957052     | [DISPATCH] Task Activity_2 prende la CPU
2242.069026     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 6593.758000 ms)
2242.069048     | [DISPATCH] Task Activity_2 prende la CPU
2242.099037     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 6623.747000 ms)
2242.099135     | [DISPATCH] Task Activity_2 prende la CPU
2242.117338     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 6641.950000 ms)
2242.140341     | [DISPATCH] Task Activity_2 prende la CPU
2242.140448     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 6642.057000 ms)
2242.206847     | [DISPATCH] Task Activity_1 prende la CPU
2242.265619     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6626.858000 ms)
2242.265947     | [DISPATCH] Task Activity_1 prende la CPU
2242.291834     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6652.745000 ms)
2242.292140     | [DISPATCH] Task Activity_1 prende la CPU
2242.368026     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6728.631000 ms)
2242.368326     | [DISPATCH] Task Activity_1 prende la CPU
2242.513923     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6874.228000 ms)
2242.514167     | [DISPATCH] Task Activity_1 prende la CPU
2242.516226     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6876.287000 ms)
2242.516361     | [DISPATCH] Task Activity_1 prende la CPU
2242.516574     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6876.500000 ms)
2242.516732     | [DISPATCH] Task Activity_1 prende la CPU
2242.516779     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6876.547000 ms)
2242.516941     | [DISPATCH] Task Activity_1 prende la CPU
2242.517081     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6876.687000 ms)
2242.517319     | [DISPATCH] Task Activity_1 prende la CPU
2242.517388     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6876.756000 ms)
2242.517547     | [DISPATCH] Task Activity_1 prende la CPU
2242.517593     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6876.802000 ms)
2242.517759     | [DISPATCH] Task Activity_1 prende la CPU
2242.517829     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6876.872000 ms)
2242.517990     | [DISPATCH] Task Activity_1 prende la CPU
2242.518037     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6876.919000 ms)
2242.518226     | [DISPATCH] Task Activity_1 prende la CPU
2242.518443     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6877.136000 ms)
2242.518554     | [DISPATCH] Task Activity_1 prende la CPU
2242.518975     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6877.557000 ms)
2242.519100     | [DISPATCH] Task Activity_1 prende la CPU
2242.519128     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6877.585000 ms)
2242.519254     | [DISPATCH] Task Activity_1 prende la CPU
2242.519315     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6877.646000 ms)
2242.519432     | [DISPATCH] Task Activity_1 prende la CPU
2242.519451     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6877.665000 ms)
2242.519571     | [DISPATCH] Task Activity_1 prende la CPU
2242.519661     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6877.755000 ms)
2242.519779     | [DISPATCH] Task Activity_1 prende la CPU
2242.519807     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6877.783000 ms)
2242.519927     | [DISPATCH] Task Activity_1 prende la CPU
2242.520136     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6877.992000 ms)
2242.520253     | [DISPATCH] Task Activity_1 prende la CPU
2242.520280     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6878.019000 ms)
2242.520401     | [DISPATCH] Task Activity_1 prende la CPU
2242.520477     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6878.095000 ms)
2242.520595     | [DISPATCH] Task Activity_1 prende la CPU
2242.520622     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6878.122000 ms)
2242.520743     | [DISPATCH] Task Activity_1 prende la CPU
2242.520819     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6878.198000 ms)
2242.520936     | [DISPATCH] Task Activity_1 prende la CPU
2242.520964     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6878.226000 ms)
2242.521086     | [DISPATCH] Task Activity_1 prende la CPU
2242.522234     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.374000 ms)
2242.522363     | [DISPATCH] Task Activity_1 prende la CPU
2242.522390     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.401000 ms)
2242.522520     | [DISPATCH] Task Activity_1 prende la CPU
2242.522609     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.490000 ms)
2242.522735     | [DISPATCH] Task Activity_1 prende la CPU
2242.522762     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.517000 ms)
2242.522896     | [DISPATCH] Task Activity_1 prende la CPU
2242.523072     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.693000 ms)
2242.523201     | [DISPATCH] Task Activity_1 prende la CPU
2242.523229     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.721000 ms)
2242.523349     | [DISPATCH] Task Activity_1 prende la CPU
2242.523425     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.797000 ms)
2242.523543     | [DISPATCH] Task Activity_1 prende la CPU
2242.523563     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.817000 ms)
2242.523682     | [DISPATCH] Task Activity_1 prende la CPU
2242.523772     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.907000 ms)
2242.523891     | [DISPATCH] Task Activity_1 prende la CPU
2242.523917     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6879.933000 ms)
2242.524037     | [DISPATCH] Task Activity_1 prende la CPU
2242.524203     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6880.099000 ms)
2242.524326     | [DISPATCH] Task Activity_1 prende la CPU
2242.524643     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6880.416000 ms)
2242.524761     | [DISPATCH] Task Activity_1 prende la CPU
2242.524788     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6880.443000 ms)
2242.524912     | [DISPATCH] Task Activity_1 prende la CPU
2242.524967     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6880.498000 ms)
2242.525084     | [DISPATCH] Task Activity_1 prende la CPU
2242.525112     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6880.526000 ms)
2242.525234     | [DISPATCH] Task Activity_1 prende la CPU
2242.525571     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6880.863000 ms)
2242.525694     | [DISPATCH] Task Activity_1 prende la CPU
2242.525713     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6880.882000 ms)
2242.525840     | [DISPATCH] Task Activity_1 prende la CPU
2242.526146     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6881.188000 ms)
2242.526266     | [DISPATCH] Task Activity_1 prende la CPU
2242.526292     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6881.214000 ms)
2242.526413     | [DISPATCH] Task Activity_1 prende la CPU
2242.526579     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 6881.380000 ms)
