
[!] In attesa dello stream /sys/kernel/debug/tracing/trace_pipe...

================== SCHEDULATORE CRONOLOGICO ==================
TEMPO (s)       | EVENTO
1609.922285     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.523 ms)
1609.922291     | [DISPATCH] Task Activity_1 prende la CPU
1609.922297     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.529 ms)
1609.922302     | [DISPATCH] Task Activity_1 prende la CPU
1609.922313     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.540 ms)
1609.928813     | [DISPATCH] Task Activity_1 prende la CPU
1609.928831     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.558 ms)
1609.928849     | [DISPATCH] Task Activity_1 prende la CPU
1609.928870     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.579 ms)
1609.928875     | [DISPATCH] Task Activity_1 prende la CPU
1609.928880     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.584 ms)
1609.928884     | [DISPATCH] Task Activity_1 prende la CPU
1609.928891     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.591 ms)
1609.928896     | [DISPATCH] Task Activity_1 prende la CPU
1609.928902     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.597 ms)
1609.928907     | [DISPATCH] Task Activity_1 prende la CPU
1609.928915     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.605 ms)
1609.928988     | [DISPATCH] Task Activity_1 prende la CPU
1609.928995     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.612 ms)
1609.929000     | [DISPATCH] Task Activity_1 prende la CPU
1609.929005     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.617 ms)
1609.929010     | [DISPATCH] Task Activity_1 prende la CPU
1609.929030     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.637 ms)
1610.386812     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 9676.643 ms)
1610.386895     | [DISPATCH] Task Activity_2 prende la CPU
1610.561924     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 9851.672 ms)
1610.561950     | [DISPATCH] Task Activity_2 prende la CPU
1610.653451     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 9943.173 ms)
1610.653492     | [DISPATCH] Task Activity_2 prende la CPU
1610.653537     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 9943.218 ms)
1611.037974     | [DISPATCH] Task Activity_1 prende la CPU
1611.038028     | [DISPATCH] Task Activity_2 prende la CPU
1611.038032     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.695 ms)
1611.038239     | [DISPATCH] Task Activity_1 prende la CPU
1611.038311     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.767 ms)
1611.038467     | [DISPATCH] Task Activity_1 prende la CPU
1611.038514     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.814 ms)
1611.038683     | [DISPATCH] Task Activity_1 prende la CPU
1611.038775     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.906 ms)
1611.038932     | [DISPATCH] Task Activity_1 prende la CPU
1611.038979     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9737.953 ms)
1611.039153     | [DISPATCH] Task Activity_1 prende la CPU
1611.039367     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.167 ms)
1611.039524     | [DISPATCH] Task Activity_1 prende la CPU
1611.039571     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.214 ms)
1611.039762     | [DISPATCH] Task Activity_1 prende la CPU
1611.039797     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.249 ms)
1611.039928     | [DISPATCH] Task Activity_1 prende la CPU
1611.040096     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.417 ms)
1611.040256     | [DISPATCH] Task Activity_1 prende la CPU
1611.040303     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.464 ms)
1611.040466     | [DISPATCH] Task Activity_1 prende la CPU
1611.040575     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.573 ms)
1611.040761     | [DISPATCH] Task Activity_1 prende la CPU
1611.040808     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.620 ms)
1611.040969     | [DISPATCH] Task Activity_1 prende la CPU
1611.041016     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.667 ms)
1611.041184     | [DISPATCH] Task Activity_1 prende la CPU
1611.041256     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.739 ms)
1611.041426     | [DISPATCH] Task Activity_1 prende la CPU
1611.041475     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.788 ms)
1611.041642     | [DISPATCH] Task Activity_1 prende la CPU
1611.041715     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9738.861 ms)
1611.041864     | [DISPATCH] Task Activity_1 prende la CPU
1611.042478     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9739.475 ms)
1611.042640     | [DISPATCH] Task Activity_1 prende la CPU
1611.042688     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9739.523 ms)
1611.042878     | [DISPATCH] Task Activity_1 prende la CPU
1611.043593     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9740.238 ms)
1611.043753     | [DISPATCH] Task Activity_1 prende la CPU
1611.043801     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9740.286 ms)
1611.043985     | [DISPATCH] Task Activity_1 prende la CPU
1611.044453     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9740.754 ms)
1611.044584     | [DISPATCH] Task Activity_1 prende la CPU
1611.061028     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9757.198 ms)
1611.061372     | [DISPATCH] Task Activity_1 prende la CPU
1611.106024     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9801.850 ms)
1611.106207     | [DISPATCH] Task Activity_1 prende la CPU
1611.106253     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9801.896 ms)
1611.106447     | [DISPATCH] Task Activity_1 prende la CPU
1611.108009     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9803.458 ms)
1611.108147     | [DISPATCH] Task Activity_1 prende la CPU
1611.163455     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9858.766 ms)
1611.163700     | [DISPATCH] Task Activity_1 prende la CPU
1611.266421     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 9961.487 ms)
1611.266695     | [DISPATCH] Task Activity_1 prende la CPU
1611.368230     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10063.022 ms)
1611.368558     | [DISPATCH] Task Activity_1 prende la CPU
1611.472374     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10166.838 ms)
1611.472701     | [DISPATCH] Task Activity_1 prende la CPU
1611.573071     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10267.208 ms)
1611.573402     | [DISPATCH] Task Activity_1 prende la CPU
1611.675467     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10369.273 ms)
1611.675800     | [DISPATCH] Task Activity_1 prende la CPU
1611.777838     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10471.311 ms)
1611.778187     | [DISPATCH] Task Activity_1 prende la CPU
1611.880269     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10573.393 ms)
1611.880599     | [DISPATCH] Task Activity_1 prende la CPU
1611.982655     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10675.449 ms)
1611.982992     | [DISPATCH] Task Activity_1 prende la CPU
1611.988045     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 10893.235 ms)
1611.988119     | [DISPATCH] Task Activity_2 prende la CPU
1611.988508     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10680.965 ms)
1611.988549     | [DISPATCH] Task Activity_1 prende la CPU
1612.085054     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10777.470 ms)
1612.085380     | [DISPATCH] Task Activity_1 prende la CPU
1612.100067     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 11005.183 ms)
1612.100085     | [DISPATCH] Task Activity_2 prende la CPU
1612.164121     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 11069.219 ms)
1612.164136     | [DISPATCH] Task Activity_2 prende la CPU
1612.165111     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10857.201 ms)
1612.165214     | [DISPATCH] Task Activity_1 prende la CPU
1612.165541     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10857.528 ms)
1612.165820     | [DISPATCH] Task Activity_1 prende la CPU
1612.166858     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10858.566 ms)
1612.167070     | [DISPATCH] Task Activity_1 prende la CPU
1612.167413     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10858.909 ms)
1612.167600     | [DISPATCH] Task Activity_1 prende la CPU
1612.187455     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10878.764 ms)
1612.187780     | [DISPATCH] Task Activity_1 prende la CPU
1612.289957     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 10980.941 ms)
1612.290287     | [DISPATCH] Task Activity_1 prende la CPU
1612.291208     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 11196.291 ms)
1612.291222     | [DISPATCH] Task Activity_2 prende la CPU
1612.352495     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 11257.564 ms)
1612.355275     | [DISPATCH] Task Activity_2 prende la CPU
1612.355342     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 11257.631 ms)
1612.392283     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11082.937 ms)
1612.392614     | [DISPATCH] Task Activity_1 prende la CPU
1612.422388     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11112.711 ms)
1612.422396     | [DISPATCH] Task Activity_1 prende la CPU
1612.494666     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11184.981 ms)
1612.494997     | [DISPATCH] Task Activity_1 prende la CPU
1612.597058     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11287.042 ms)
1612.597377     | [DISPATCH] Task Activity_1 prende la CPU
1612.639208     | [DISPATCH] Task Activity_2 prende la CPU
1612.699479     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11389.144 ms)
1612.699805     | [DISPATCH] Task Activity_1 prende la CPU
1612.801867     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11491.206 ms)
1612.802198     | [DISPATCH] Task Activity_1 prende la CPU
1612.904280     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11593.288 ms)
1612.904634     | [DISPATCH] Task Activity_1 prende la CPU
1612.980710     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11669.364 ms)
1612.980724     | [DISPATCH] Task Activity_1 prende la CPU
1613.010741     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11699.381 ms)
1613.011079     | [DISPATCH] Task Activity_1 prende la CPU
1613.109090     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11797.392 ms)
1613.109396     | [DISPATCH] Task Activity_1 prende la CPU
1613.110807     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11798.803 ms)
1613.110832     | [DISPATCH] Task Activity_1 prende la CPU
1613.188858     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11876.829 ms)
1613.188879     | [DISPATCH] Task Activity_1 prende la CPU
1613.211489     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 11899.439 ms)
1613.211822     | [DISPATCH] Task Activity_1 prende la CPU
1613.313900     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12001.517 ms)
1613.314211     | [DISPATCH] Task Activity_1 prende la CPU
1613.416295     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12103.601 ms)
1613.416645     | [DISPATCH] Task Activity_1 prende la CPU
1613.518688     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12205.644 ms)
1613.519019     | [DISPATCH] Task Activity_1 prende la CPU
1613.589183     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 12207.606 ms)
1613.589252     | [DISPATCH] Task Activity_2 prende la CPU
1613.621109     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12307.734 ms)
1613.621447     | [DISPATCH] Task Activity_1 prende la CPU
1613.686165     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12372.452 ms)
1613.686185     | [DISPATCH] Task Activity_1 prende la CPU
1613.686194     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12372.461 ms)
1613.686209     | [DISPATCH] Task Activity_1 prende la CPU
1613.686220     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12372.472 ms)
1613.686225     | [DISPATCH] Task Activity_1 prende la CPU
1613.686233     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12372.480 ms)
1613.686238     | [DISPATCH] Task Activity_1 prende la CPU
1613.686246     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12372.488 ms)
1613.686252     | [DISPATCH] Task Activity_1 prende la CPU
1613.686287     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12372.523 ms)
1613.686296     | [DISPATCH] Task Activity_1 prende la CPU
1613.686324     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12372.551 ms)
1613.701227     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 12319.581 ms)
1613.701254     | [DISPATCH] Task Activity_2 prende la CPU
1613.891728     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 12510.055 ms)
1613.891740     | [DISPATCH] Task Activity_2 prende la CPU
1613.891777     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 12510.092 ms)
1614.240351     | [DISPATCH] Task Activity_2 prende la CPU
1614.640506     | [DISPATCH] Task Activity_1 prende la CPU
1614.645081     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12377.126 ms)
1614.645437     | [DISPATCH] Task Activity_1 prende la CPU
1614.747514     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12479.203 ms)
1614.747822     | [DISPATCH] Task Activity_1 prende la CPU
1614.849906     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12581.287 ms)
1614.850253     | [DISPATCH] Task Activity_1 prende la CPU
1615.074913     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12805.947 ms)
1615.075211     | [DISPATCH] Task Activity_1 prende la CPU
1615.075281     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12806.017 ms)
1615.075565     | [DISPATCH] Task Activity_1 prende la CPU
1615.094515     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12824.967 ms)
1615.094718     | [DISPATCH] Task Activity_1 prende la CPU
1615.157127     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12887.376 ms)
1615.157474     | [DISPATCH] Task Activity_1 prende la CPU
1615.190354     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 13460.095 ms)
1615.190423     | [DISPATCH] Task Activity_2 prende la CPU
1615.259494     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 12989.396 ms)
1615.259829     | [DISPATCH] Task Activity_1 prende la CPU
1615.361909     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13091.476 ms)
1615.362229     | [DISPATCH] Task Activity_1 prende la CPU
1615.464317     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13193.564 ms)
1615.464658     | [DISPATCH] Task Activity_1 prende la CPU
1615.544129     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 13813.801 ms)
1615.544140     | [DISPATCH] Task Activity_2 prende la CPU
1615.544173     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 13813.834 ms)
1615.566738     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13295.644 ms)
1615.567074     | [DISPATCH] Task Activity_1 prende la CPU
1615.590524     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13319.094 ms)
1615.590557     | [DISPATCH] Task Activity_1 prende la CPU
1615.669124     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13397.661 ms)
1615.669469     | [DISPATCH] Task Activity_1 prende la CPU
1615.750649     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13478.841 ms)
1615.750724     | [DISPATCH] Task Activity_1 prende la CPU
1615.751083     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13479.200 ms)
1615.751388     | [DISPATCH] Task Activity_1 prende la CPU
1615.755715     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13483.527 ms)
1615.756026     | [DISPATCH] Task Activity_1 prende la CPU
1615.758282     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13485.783 ms)
1615.758608     | [DISPATCH] Task Activity_1 prende la CPU
1615.767572     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13494.747 ms)
1615.767876     | [DISPATCH] Task Activity_1 prende la CPU
1615.771539     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13498.410 ms)
1615.771867     | [DISPATCH] Task Activity_1 prende la CPU
1615.791105     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13517.648 ms)
1615.791411     | [DISPATCH] Task Activity_1 prende la CPU
1615.813694     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13539.931 ms)
1615.813719     | [DISPATCH] Task Activity_1 prende la CPU
1615.841461     | [DISPATCH] Task Activity_2 prende la CPU
1615.973947     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13700.159 ms)
1615.974036     | [DISPATCH] Task Activity_1 prende la CPU
1615.974383     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13700.506 ms)
1615.974676     | [DISPATCH] Task Activity_1 prende la CPU
1615.976406     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13702.236 ms)
1615.976730     | [DISPATCH] Task Activity_1 prende la CPU
1615.976798     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13702.304 ms)
1615.977106     | [DISPATCH] Task Activity_1 prende la CPU
1615.980999     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13706.197 ms)
1615.981340     | [DISPATCH] Task Activity_1 prende la CPU
1615.995819     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13720.676 ms)
1615.995849     | [DISPATCH] Task Activity_1 prende la CPU
1616.014206     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13739.033 ms)
1616.014480     | [DISPATCH] Task Activity_1 prende la CPU
1616.081227     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13805.780 ms)
1616.081516     | [DISPATCH] Task Activity_1 prende la CPU
1616.093479     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13817.743 ms)
1616.093782     | [DISPATCH] Task Activity_1 prende la CPU
1616.136047     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13860.008 ms)
1616.136107     | [DISPATCH] Task Activity_1 prende la CPU
1616.136569     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13860.470 ms)
1616.136885     | [DISPATCH] Task Activity_1 prende la CPU
1616.137870     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13861.455 ms)
1616.138094     | [DISPATCH] Task Activity_1 prende la CPU
1616.138435     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 13861.796 ms)
1616.138643     | [DISPATCH] Task Activity_1 prende la CPU
1616.283546     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14006.699 ms)
1616.283880     | [DISPATCH] Task Activity_1 prende la CPU
1616.385933     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14108.752 ms)
1616.386263     | [DISPATCH] Task Activity_1 prende la CPU
1616.425194     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14147.683 ms)
1616.425202     | [DISPATCH] Task Activity_1 prende la CPU
1616.428199     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 14400.572 ms)
1616.428207     | [DISPATCH] Task Activity_2 prende la CPU
1616.488313     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14210.794 ms)
1616.488652     | [DISPATCH] Task Activity_1 prende la CPU
1616.519128     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14241.270 ms)
1616.519229     | [DISPATCH] Task Activity_1 prende la CPU
1616.519533     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14241.574 ms)
1616.519839     | [DISPATCH] Task Activity_1 prende la CPU
1616.519934     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14241.669 ms)
1616.520243     | [DISPATCH] Task Activity_1 prende la CPU
1616.527500     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14248.926 ms)
1616.527838     | [DISPATCH] Task Activity_1 prende la CPU
1616.559568     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14280.656 ms)
1616.559865     | [DISPATCH] Task Activity_1 prende la CPU
1616.590743     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14311.534 ms)
1616.591066     | [DISPATCH] Task Activity_1 prende la CPU
1616.693134     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14413.602 ms)
1616.693448     | [DISPATCH] Task Activity_1 prende la CPU
1616.791491     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 14763.856 ms)
1616.791553     | [DISPATCH] Task Activity_2 prende la CPU
1616.795549     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14515.703 ms)
1616.795919     | [DISPATCH] Task Activity_1 prende la CPU
1616.897958     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14617.742 ms)
1616.898327     | [DISPATCH] Task Activity_1 prende la CPU
1616.902438     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 14874.741 ms)
1616.902456     | [DISPATCH] Task Activity_2 prende la CPU
1616.926450     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 14898.735 ms)
1616.926464     | [DISPATCH] Task Activity_2 prende la CPU
1617.000342     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14719.757 ms)
1617.000565     | [DISPATCH] Task Activity_1 prende la CPU
1617.102759     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14821.951 ms)
1617.103090     | [DISPATCH] Task Activity_1 prende la CPU
1617.110571     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 15082.842 ms)
1617.110584     | [DISPATCH] Task Activity_2 prende la CPU
1617.159605     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14878.466 ms)
1617.159622     | [DISPATCH] Task Activity_1 prende la CPU
1617.165791     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 15138.049 ms)
1617.205153     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 14923.997 ms)
1617.205481     | [DISPATCH] Task Activity_1 prende la CPU
1617.216641     | [DISPATCH] Task Activity_2 prende la CPU
1617.216700     | [PREEMPT]  Task Activity_2 interrotto temporaneamente (Costo accumulato: 15138.108 ms)
1617.307560     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15026.076 ms)
1617.307930     | [DISPATCH] Task Activity_1 prende la CPU
1617.383907     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.053 ms)
1617.384014     | [DISPATCH] Task Activity_1 prende la CPU
1617.384025     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.064 ms)
1617.384070     | [DISPATCH] Task Activity_1 prende la CPU
1617.384081     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.075 ms)
1617.384123     | [DISPATCH] Task Activity_1 prende la CPU
1617.384130     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.082 ms)
1617.384170     | [DISPATCH] Task Activity_1 prende la CPU
1617.384180     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.092 ms)
1617.384222     | [DISPATCH] Task Activity_1 prende la CPU
1617.384228     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.098 ms)
1617.384268     | [DISPATCH] Task Activity_1 prende la CPU
1617.384277     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.107 ms)
1617.384318     | [DISPATCH] Task Activity_1 prende la CPU
1617.384325     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.114 ms)
1617.384366     | [DISPATCH] Task Activity_1 prende la CPU
1617.384376     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.124 ms)
1617.384417     | [DISPATCH] Task Activity_1 prende la CPU
1617.384423     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.130 ms)
1617.384463     | [DISPATCH] Task Activity_1 prende la CPU
1617.384472     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.139 ms)
1617.384513     | [DISPATCH] Task Activity_1 prende la CPU
1617.384539     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.165 ms)
1617.392602     | [DISPATCH] Task Activity_1 prende la CPU
1617.392642     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.205 ms)
1617.392803     | [DISPATCH] Task Activity_1 prende la CPU
1617.392812     | [PREEMPT]  Task Activity_1 interrotto temporaneamente (Costo accumulato: 15102.214 ms)
1617.392905     | [DISPATCH] Task Activity_1 prende la CPU
